"id","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28"
"HOBBIES_2_001_CA_3_validation","0.0746871844611527","0.0664051784337222","0.0631771835455041","0.0662199256639535","0.0645811093914303","0.061499688465816","0.0775249965668554","0.0723993247549242","0.0676807036684395","0.0678170562960042","0.0739376035035345","0.0750114393402598","0.0742099034883703","0.0920274987426738","0.0881658904369042","0.0841577071135126","0.0844412809953655","0.090152195508572","0.0902815546763496","0.0880376122994694","0.103965531780941","0.0978298482049791","0.0912363973531652","0.0887049049555384","0.0914581659150366","0.0885777967393499","0.0833632714481396","0.096449086003282"
"HOBBIES_2_002_CA_3_validation","0.0356438256515619","0.0412119531265199","0.03248322473146","0.0376086849995427","0.0407559660260334","0.0254508430075245","0.0340351310868332","0.0200880332250947","0.0261296191097851","0.0178729567574213","0.0234938279147546","0.0271870693650079","0.0125067390482896","0.0218225539315891","0.00873976228413327","0.0158011842823608","0.00873799572431787","0.0157382365307619","0.0210021324844528","0.00808146967367544","0.0193355019712855","0.00835057927253006","0.0176422462596101","0.0129063924724196","0.0222884312156714","0.0299395814675407","0.019357468169691","0.0328434879825201"
"HOBBIES_2_003_CA_3_validation","0.286552054286874","0.26578433797684","0.313998931034744","0.304595897251765","0.27608460857518","0.348099509541707","0.362312758224157","0.281087428423464","0.259000025009839","0.306015625702011","0.295581844374218","0.266249262626541","0.337685724537412","0.35158777148862","0.270332941717505","0.248501716847555","0.29605244850058","0.286415468694216","0.258114027883111","0.330779441233838","0.346063694633908","0.266293199392219","0.245992432917965","0.295060745616304","0.286868478512898","0.259879971772439","0.33367077842693","0.349842268013594"
"HOBBIES_2_004_CA_3_validation","0.0805762572097911","0.0814037711882437","0.127203147888403","0.13276183132612","0.1214759815289","0.147850270389353","0.150217365612053","0.103366990518693","0.0995855385193764","0.14023744462357","0.140200656614685","0.122973627558664","0.143172865976541","0.139249905103676","0.0861176408582378","0.0761870853344065","0.110945810572381","0.105390500054671","0.0831311048759719","0.0988857146155784","0.0911950744484845","0.0350467627380027","0.0229101332620926","0.0563133452974046","0.050274937245172","0.0284074676732119","0.0454123486229486","0.039794804986614"
"HOBBIES_2_005_CA_3_validation","0.0713546296039347","0.0852983447343669","0.0872318560328524","0.0825448335711907","0.088058310793419","0.0899624068585463","0.089322990372691","0.0804410880961844","0.0940064999572424","0.0953892583352298","0.0899872020304651","0.0946337356838131","0.0955351866487474","0.0937769939146003","0.0836825478200558","0.095966159802737","0.0960238202601608","0.0892800366214124","0.0925948449729921","0.0922004300211775","0.0892066102703566","0.0779590282528481","0.0891915443279412","0.0883165089858137","0.0807712196973154","0.0834246662582543","0.0825140063679173","0.0791500314293835"
"HOBBIES_2_006_CA_3_validation","0.0163232444147522","0.0210358196244286","0.0218494929610052","0.0355662047347305","0.0182138585175757","0.0415567644528303","0.0590098058232318","0.0328036872178595","0.0386141672487931","0.0401386978048422","0.0541653083342067","0.0367165704224862","0.0595602675318612","0.0761235917197","0.0486582200897208","0.0528691730513967","0.0524908803888471","0.0643553025862139","0.0445349565060923","0.0648524887913721","0.0787936416611095","0.0486709906051997","0.0502513861408753","0.0473305583851872","0.0567997665540554","0.0347873782313001","0.0531670577263199","0.0654694434321047"
"HOBBIES_2_007_CA_3_validation","0.180172283130638","0.18271822266537","0.165833653346874","0.204206434830015","0.152432182713423","0.184644593363315","0.158318762061259","0.147086303563331","0.151840994796576","0.137912775280756","0.179895251633971","0.132274963609289","0.169064697836198","0.147610055684951","0.141407996897139","0.151215987924992","0.142229498894899","0.188912905441927","0.145631966671912","0.186290085396777","0.16813748521071","0.164591964167055","0.176349803562429","0.168564537897051","0.215678617803571","0.172056126552393","0.211618759466983","0.191654217517748"
"HOBBIES_2_008_CA_3_validation","0.117810511561578","0.111090020366041","0.107445641269041","0.105763740237328","0.0862858388616636","0.0906665680598339","0.0921363703527516","0.0757126167849385","0.0673050470562269","0.0626778807847273","0.0607228490755333","0.0416718553565305","0.0471553446435627","0.0503657744743214","0.0362698322545357","0.0307152775510876","0.029394719322055","0.0311205324516183","0.0160395720833395","0.0256937101528022","0.033185529793535","0.0233927635564095","0.0220772955367238","0.0248509809123871","0.0304524342650535","0.0189633971138117","0.0318706672313376","0.0422328909490998"
"HOBBIES_2_009_CA_3_validation","0.0584516233303356","0.0671139874440094","0.0640536669963357","0.0743730801746035","0.0417837901321558","0.0367664752189943","0.038757463559035","0.0365206993494751","0.0459302012362589","0.043751936699016","0.055062633188164","0.023549122255975","0.0196688922120804","0.0228371230211408","0.0217990593545899","0.0324127736779337","0.0314312380089065","0.0439212230695748","0.0135626223311304","0.0108088809318167","0.0150738106437016","0.0151036570071848","0.0267594831301592","0.0267988034044852","0.0402940020285174","0.0109311510479988","0.00916992563512367","0.0144299155137083"
"HOBBIES_2_010_CA_3_validation","0.0744271917585747","0.0609136894259554","0.0671552916030548","0.0679102024048365","0.0751724643335815","0.0745230583164031","0.0629836983307953","0.0832983083034758","0.06906083307424","0.0745113738328107","0.0744311853883545","0.0808370610415635","0.0793317599631458","0.0669571761632256","0.0864752549457758","0.0714953247154741","0.0762698480209071","0.0755891396843978","0.0814755849920971","0.0795340165695116","0.0668049491650008","0.0860456748070091","0.0708578793193375","0.0754837739664607","0.0747012770502712","0.0805187628937411","0.07852601926347","0.0657480933911795"
