"id","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28"
"HOBBIES_2_001_CA_3_validation","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.13193374224307","1.13193374224307","1.13193374224307","1.13193374224307","1.13193374224307","1.13193374224307","1.13193374224307","1.13193374224307","1.13193374224307","1.13193374224307","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263","1.11242575009263"
"HOBBIES_2_002_CA_3_validation","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.13635972091","1.13635972091","1.13635972091","1.13635972091","1.13635972091","1.13635972091","1.13635972091","1.13635972091","1.13635972091","1.13635972091","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519","1.1428428374519"
"HOBBIES_2_003_CA_3_validation","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.58548387096774","1.58548387096774","1.58548387096774","1.58548387096774","1.58548387096774","1.58548387096774","1.58548387096774","1.58548387096774","1.58548387096774","1.58548387096774","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669","1.53713838936669"
"HOBBIES_2_004_CA_3_validation","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.29841269841273","1.29841269841273","1.29841269841273","1.29841269841273","1.29841269841273","1.29841269841273","1.29841269841273","1.29841269841273","1.29841269841273","1.29841269841273","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999","1.26599845797999"
"HOBBIES_2_005_CA_3_validation","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.10232558139532","1.10232558139532","1.10232558139532","1.10232558139532","1.10232558139532","1.10232558139532","1.10232558139532","1.10232558139532","1.10232558139532","1.10232558139532","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297","1.1047297297297"
"HOBBIES_2_006_CA_3_validation","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12558040352334","1.12558040352334","1.12558040352334","1.12558040352334","1.12558040352334","1.12558040352334","1.12558040352334","1.12558040352334","1.12558040352334","1.12558040352334","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123","1.12621504280123"
"HOBBIES_2_007_CA_3_validation","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.39465408805032","1.39465408805032","1.39465408805032","1.39465408805032","1.39465408805032","1.39465408805032","1.39465408805032","1.39465408805032","1.39465408805032","1.39465408805032","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101","1.44221879815101"
"HOBBIES_2_008_CA_3_validation","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11689299021591","1.11689299021591","1.11689299021591","1.11689299021591","1.11689299021591","1.11689299021591","1.11689299021591","1.11689299021591","1.11689299021591","1.11689299021591","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323","1.11819279254323"
"HOBBIES_2_009_CA_3_validation","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.22460131837383","1.22460131837383","1.22460131837383","1.22460131837383","1.22460131837383","1.22460131837383","1.22460131837383","1.22460131837383","1.22460131837383","1.22460131837383","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765","1.27182330729765"
"HOBBIES_2_010_CA_3_validation","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.13330616085998","1.13330616085998","1.13330616085998","1.13330616085998","1.13330616085998","1.13330616085998","1.13330616085998","1.13330616085998","1.13330616085998","1.13330616085998","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351","1.11088572296351"
"HOBBIES_2_011_CA_3_validation","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.31446540880504","1.31446540880504","1.31446540880504","1.31446540880504","1.31446540880504","1.31446540880504","1.31446540880504","1.31446540880504","1.31446540880504","1.31446540880504","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865","1.34745762711865"
"HOBBIES_2_012_CA_3_validation","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.20746887966804","1.20746887966804","1.20746887966804","1.20746887966804","1.20746887966804","1.20746887966804","1.20746887966804","1.20746887966804","1.20746887966804","1.20746887966804","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785","1.16500994035785"
"HOBBIES_2_013_CA_3_validation","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.14646639839985","1.14646639839985","1.14646639839985","1.14646639839985","1.14646639839985","1.14646639839985","1.14646639839985","1.14646639839985","1.14646639839985","1.14646639839985","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859","1.15043055138859"
"HOBBIES_2_014_CA_3_validation","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.13079019073568","1.13079019073568","1.13079019073568","1.13079019073568","1.13079019073568","1.13079019073568","1.13079019073568","1.13079019073568","1.13079019073568","1.13079019073568","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635","1.11363636363635"
"HOBBIES_2_015_CA_3_validation","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.13256582083714","1.13256582083714","1.13256582083714","1.13256582083714","1.13256582083714","1.13256582083714","1.13256582083714","1.13256582083714","1.13256582083714","1.13256582083714","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239","1.15772488751239"
"HOBBIES_2_016_CA_3_validation","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.29559748427674","1.29559748427674","1.29559748427674","1.29559748427674","1.29559748427674","1.29559748427674","1.29559748427674","1.29559748427674","1.29559748427674","1.29559748427674","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748","1.26117103235748"
"HOBBIES_2_017_CA_3_validation","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.57717046508726","1.57717046508726","1.57717046508726","1.57717046508726","1.57717046508726","1.57717046508726","1.57717046508726","1.57717046508726","1.57717046508726","1.57717046508726","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228","1.50871687665228"
"HOBBIES_2_018_CA_3_validation","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.15754923413565","1.15754923413565","1.15754923413565","1.15754923413565","1.15754923413565","1.15754923413565","1.15754923413565","1.15754923413565","1.15754923413565","1.15754923413565","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278","1.16863587540278"
"HOBBIES_2_019_CA_3_validation","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.15111111111109","1.15111111111109","1.15111111111109","1.15111111111109","1.15111111111109","1.15111111111109","1.15111111111109","1.15111111111109","1.15111111111109","1.15111111111109","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931","1.18211559432931"
"HOBBIES_2_020_CA_3_validation","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.14504108915214","1.14504108915214","1.14504108915214","1.14504108915214","1.14504108915214","1.14504108915214","1.14504108915214","1.14504108915214","1.14504108915214","1.14504108915214","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381","1.12014554553381"
"HOBBIES_2_021_CA_3_validation","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.19891008174386","1.19891008174386","1.19891008174386","1.19891008174386","1.19891008174386","1.19891008174386","1.19891008174386","1.19891008174386","1.19891008174386","1.19891008174386","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807","1.16310160427807"
"HOBBIES_2_022_CA_3_validation","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.29843750000005","1.29843750000005","1.29843750000005","1.29843750000005","1.29843750000005","1.29843750000005","1.29843750000005","1.29843750000005","1.29843750000005","1.29843750000005","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042","1.28670253651042"
"HOBBIES_2_023_CA_3_validation","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.06557377049181","1.06557377049181","1.06557377049181","1.06557377049181","1.06557377049181","1.06557377049181","1.06557377049181","1.06557377049181","1.06557377049181","1.06557377049181","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203","1.13192612137203"
"HOBBIES_2_024_CA_3_validation","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.38260869565217","2.38260869565217","2.38260869565217","2.38260869565217","2.38260869565217","2.38260869565217","2.38260869565217","2.38260869565217","2.38260869565217","2.38260869565217","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051","2.43220338983051"
"HOBBIES_2_025_CA_3_validation","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.21600000000001","1.21600000000001","1.21600000000001","1.21600000000001","1.21600000000001","1.21600000000001","1.21600000000001","1.21600000000001","1.21600000000001","1.21600000000001","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516","1.29320388349516"
"HOBBIES_2_026_CA_3_validation","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.19444444444444","1.19444444444444","1.19444444444444","1.19444444444444","1.19444444444444","1.19444444444444","1.19444444444444","1.19444444444444","1.19444444444444","1.19444444444444","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333","1.49333333333333"
"HOBBIES_2_027_CA_3_validation","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04276829222263","1.04276829222263","1.04276829222263","1.04276829222263","1.04276829222263","1.04276829222263","1.04276829222263","1.04276829222263","1.04276829222263","1.04276829222263","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061","1.04879655462061"
"HOBBIES_2_028_CA_3_validation","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.06921741425246","2.06921741425246","2.06921741425246","2.06921741425246","2.06921741425246","2.06921741425246","2.06921741425246","2.06921741425246","2.06921741425246","2.06921741425246","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441","2.14557845763441"
"HOBBIES_2_029_CA_3_validation","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.4185780461056","1.4185780461056","1.4185780461056","1.4185780461056","1.4185780461056","1.4185780461056","1.4185780461056","1.4185780461056","1.4185780461056","1.4185780461056","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669","1.36936672993669"
"HOBBIES_2_030_CA_3_validation","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.04888888888887","1.04888888888887","1.04888888888887","1.04888888888887","1.04888888888887","1.04888888888887","1.04888888888887","1.04888888888887","1.04888888888887","1.04888888888887","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185","1.06813186813185"
"HOBBIES_2_031_CA_3_validation","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.20416666666666","1.20416666666666","1.20416666666666","1.20416666666666","1.20416666666666","1.20416666666666","1.20416666666666","1.20416666666666","1.20416666666666","1.20416666666666","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403","1.16770186335403"
"HOBBIES_2_032_CA_3_validation","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","3.08594544902485","3.08594544902485","3.08594544902485","3.08594544902485","3.08594544902485","3.08594544902485","3.08594544902485","3.08594544902485","3.08594544902485","3.08594544902485","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577","2.81079229737577"
"HOBBIES_2_033_CA_3_validation","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.92492572469368","5.92492572469368","5.92492572469368","5.92492572469368","5.92492572469368","5.92492572469368","5.92492572469368","5.92492572469368","5.92492572469368","5.92492572469368","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557","5.77010023435557"
"HOBBIES_2_034_CA_3_validation","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.14694225873547","1.14694225873547","1.14694225873547","1.14694225873547","1.14694225873547","1.14694225873547","1.14694225873547","1.14694225873547","1.14694225873547","1.14694225873547","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306","1.1549706165306"
"HOBBIES_2_035_CA_3_validation","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.21681402311071","1.21681402311071","1.21681402311071","1.21681402311071","1.21681402311071","1.21681402311071","1.21681402311071","1.21681402311071","1.21681402311071","1.21681402311071","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566","1.26654262611566"
"HOBBIES_2_036_CA_3_validation","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.73504167375747","3.73504167375747","3.73504167375747","3.73504167375747","3.73504167375747","3.73504167375747","3.73504167375747","3.73504167375747","3.73504167375747","3.73504167375747","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164","3.75449091132164"
"HOBBIES_2_037_CA_3_validation","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.22","1.22","1.22","1.22","1.22","1.22","1.22","1.22","1.22","1.22","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294","1.2939729397294"
"HOBBIES_2_038_CA_3_validation","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.19583333333333","1.19583333333333","1.19583333333333","1.19583333333333","1.19583333333333","1.19583333333333","1.19583333333333","1.19583333333333","1.19583333333333","1.19583333333333","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135","1.24949698189135"
"HOBBIES_2_039_CA_3_validation","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22641509433963","1.22641509433963","1.22641509433963","1.22641509433963","1.22641509433963","1.22641509433963","1.22641509433963","1.22641509433963","1.22641509433963","1.22641509433963","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204","1.22881355932204"
"HOBBIES_2_040_CA_3_validation","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.17521367521368","1.17521367521368","1.17521367521368","1.17521367521368","1.17521367521368","1.17521367521368","1.17521367521368","1.17521367521368","1.17521367521368","1.17521367521368","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208","1.31120331950208"
"HOBBIES_2_041_CA_3_validation","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.70000000000001","1.70000000000001","1.70000000000001","1.70000000000001","1.70000000000001","1.70000000000001","1.70000000000001","1.70000000000001","1.70000000000001","1.70000000000001","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614","1.66555740432614"
"HOBBIES_2_042_CA_3_validation","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.125597908897","2.125597908897","2.125597908897","2.125597908897","2.125597908897","2.125597908897","2.125597908897","2.125597908897","2.125597908897","2.125597908897","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974","2.23914101472974"
"HOBBIES_2_043_CA_3_validation","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.825","1.825","1.825","1.825","1.825","1.825","1.825","1.825","1.825","1.825","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442","1.84909456740442"
