"id","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28"
"HOBBIES_2_001_CA_3_validation","0.111822081744658","0.121715907614393","0.136068337016164","0.14315226182169","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966","0.118670521958966"
"HOBBIES_2_002_CA_3_validation","0.137554950610859","0.142896864664769","0.154860547510408","0.161688500874212","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613","0.173110192768613"
"HOBBIES_2_003_CA_3_validation","0.622643079154281","0.679904642565259","0.721933106798686","0.627547680688241","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732","0.553459870933732"
"HOBBIES_2_004_CA_3_validation","0.179722694610992","0.211661903254527","0.226707630302126","0.238087831032231","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629","0.276574704778629"
"HOBBIES_2_005_CA_3_validation","0.0959027931706533","0.102876025979627","0.0998793287310745","0.0998238381903069","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578","0.103947600217578"
"HOBBIES_2_006_CA_3_validation","0.0928651877408223","0.146100070943919","0.134985302749369","0.132055246521105","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967","0.132918107595967"
"HOBBIES_2_007_CA_3_validation","0.394170940199641","0.488206306849266","0.478831599313062","0.488867290720358","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681","0.426520279575681"
"HOBBIES_2_008_CA_3_validation","0.175722234484735","0.140722215127182","0.0980384461562797","0.175295275180708","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382","0.12533309809382"
"HOBBIES_2_009_CA_3_validation","0.341394002238917","0.380711083276086","0.376372642613598","0.394051907294307","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225","0.400305672096225"
"HOBBIES_2_010_CA_3_validation","0.114256873197724","0.113646594019763","0.113590369385618","0.114489730704541","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319","0.118377841143319"
