id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_2_001_CA_3_validation,0.0717255175113678,0.0856146514415741,0.15985967218875885,0.0823478102684021,-0.13348275423049927,-0.22422882914543152,-0.28982627391815186,-0.2079128921031952,-0.1726844608783722,0.07970818877220154,0.039494529366493225,-0.09388702362775803,0.19356496632099152,0.019048191606998444,-0.0077925994992256165,-0.09205416589975357,0.019029773771762848,0.17414511740207672,-0.03776250034570694,-0.11787904053926468,-0.17734846472740173,-0.032562486827373505,-0.09493131190538406,0.06105831265449524,0.05182401090860367,0.015040211379528046,-0.08685902506113052,0.05674669146537781
HOBBIES_2_002_CA_3_validation,-0.06349016726016998,-0.08962903916835785,0.04684869945049286,-0.07168896496295929,0.24559944868087769,0.182786762714386,0.09388832002878189,0.2809796631336212,0.08231857419013977,-0.17498664557933807,0.2566472291946411,0.08624456822872162,0.11311718821525574,-0.06227140128612518,-0.10576583445072174,0.0013080090284347534,0.09297975152730942,0.12162841111421585,0.06818465888500214,0.06981803476810455,-0.1697874814271927,0.0822451189160347,0.12463661283254623,0.02743569016456604,-0.034134432673454285,0.031202122569084167,0.08947791159152985,0.025734245777130127
HOBBIES_2_003_CA_3_validation,1.5919203013181686,0.0859055146574974,0.41606108099222183,0.7815105020999908,0.9651413112878799,1.3217955231666565,0.5117326527833939,0.6312372237443924,1.150348424911499,0.5348579734563828,0.44560015201568604,1.0556036829948425,2.4808449149131775,1.4653471857309341,1.5000307857990265,0.41925280541181564,0.5570977181196213,0.9329084306955338,0.8962608128786087,0.5635789036750793,1.1904904693365097,0.7672693654894829,0.3846367970108986,1.4644729793071747,0.7380271553993225,0.6541363000869751,1.1021342873573303,1.5060371607542038
HOBBIES_2_004_CA_3_validation,-0.18975383788347244,0.5766970217227936,-0.23872091621160507,-0.2485453113913536,-0.049369700253009796,-0.0899854525923729,0.18309685215353966,0.33438898622989655,0.013436682522296906,-0.3302067741751671,0.12395529448986053,-0.24938242882490158,0.32544198632240295,0.19999900460243225,0.14115635678172112,-0.09674180299043655,-0.16318262368440628,-0.14604084938764572,0.1287354938685894,0.13225051760673523,0.03949888050556183,-0.00030668824911117554,-0.21710848063230515,0.038104601204395294,0.25932562351226807,0.09782606363296509,0.43959639966487885,0.2527504116296768
HOBBIES_2_005_CA_3_validation,0.04667425900697708,0.007421582937240601,0.03191637620329857,0.01824124902486801,0.3190513551235199,0.4308146834373474,0.20418846607208252,0.04266774654388428,0.02192353457212448,0.28346168994903564,0.25280165672302246,-0.03233221173286438,0.13507206737995148,-0.018976636230945587,0.044680219143629074,0.012432828545570374,0.05679263174533844,0.06814473122358322,-0.012311674654483795,0.17238399386405945,0.7896711826324463,0.2294345200061798,0.004336588084697723,-0.053531236946582794,-0.00903620570898056,-0.0008178725838661194,0.05814531445503235,-0.02255822718143463
HOBBIES_2_006_CA_3_validation,1.3181315660476685,-0.033306051045656204,-0.0345129668712616,0.06657575815916061,-0.06076386943459511,0.03510524332523346,0.023860417306423187,0.0030002743005752563,0.09566505253314972,0.18665828928351402,0.29285189509391785,0.2758467569947243,0.05318373441696167,0.04733956418931484,-0.04032105579972267,-0.049307193607091904,0.23435769975185394,-0.015307500958442688,0.0596917849034071,0.061515726149082184,0.03623725846409798,0.1536654531955719,0.27144522964954376,0.223389632999897,0.16184301674365997,0.10652803257107735,0.006831865757703781,0.17423363775014877
HOBBIES_2_007_CA_3_validation,0.292931891977787,0.08515329658985138,0.22441558353602886,-0.022963430732488632,-0.062368836253881454,0.24454901553690434,-0.13945726677775383,-0.12608786299824715,0.13373085111379623,0.3103725537657738,0.04694804549217224,0.07260562106966972,0.3936435431241989,0.32691776007413864,0.3504989370703697,0.23319264315068722,0.07536832988262177,0.18434778973460197,-0.3344220779836178,0.1373773142695427,0.7075117528438568,0.7070927917957306,-0.0859936997294426,-0.20402105525135994,0.1940221320837736,0.6068143844604492,1.1617446541786194,0.6720638126134872
HOBBIES_2_008_CA_3_validation,0.02566732093691826,0.025488272309303284,0.13346323370933533,0.054264530539512634,-0.05683505907654762,-0.20806923508644104,0.28885097801685333,0.12427152693271637,0.45175597071647644,0.62264683842659,0.35430908203125,0.14749954640865326,-0.04180431738495827,-0.07164755836129189,-0.08388989791274071,-0.010937478393316269,-0.008351583033800125,0.10884382948279381,-0.009117890149354935,0.1513063721358776,0.007236722856760025,0.39700546860694885,0.23420707136392593,0.03365260362625122,0.027772463858127594,0.23049545288085938,0.20392043888568878,0.012089531868696213
HOBBIES_2_009_CA_3_validation,0.18733084201812744,0.5990912988781929,0.2523797918111086,0.18590212985873222,0.07165732607245445,0.3270302787423134,-0.07446187734603882,-0.17175300791859627,-0.327307116240263,-0.19820253923535347,-0.32542527839541435,-0.08303646370768547,-0.4929235316812992,-0.7641939371824265,-0.4194544069468975,-0.09580444917082787,-0.11349925026297569,0.054751161485910416,-0.011378701776266098,0.33085980266332626,-0.29599983617663383,-0.4747864343225956,0.06709763780236244,0.34659022092819214,0.32909993827342987,0.009979527443647385,0.011882957071065903,0.31621846184134483
HOBBIES_2_010_CA_3_validation,0.6763544976711273,-0.01044895313680172,0.12189377099275589,0.3244577497243881,0.04547033831477165,-0.1264515370130539,-0.06152908690273762,0.09365472570061684,0.03797850664705038,-0.0890448298305273,0.03422711044549942,0.07478068023920059,0.09070270881056786,-0.06022358871996403,0.02351308800280094,-0.023454414680600166,-0.00967814214527607,0.0356072997674346,0.08874005265533924,0.0023451056331396103,-0.025901472195982933,0.07806280441582203,0.06517703086137772,0.17177872359752655,0.1735026240348816,0.07966172508895397,0.15179434418678284,0.12472258508205414
HOBBIES_2_011_CA_3_validation,0.3736897110939026,0.44507116079330444,0.355800598859787,-0.05174514651298523,0.41931623220443726,0.7720922231674194,1.483998417854309,1.167077660560608,0.6114785671234131,0.11749200522899628,0.1178455799818039,0.004968166351318359,0.9783669710159302,-0.1520080864429474,0.24183927476406097,-0.11610546708106995,-0.23856118321418762,0.010769367218017578,0.7424443960189819,0.4695935547351837,-0.07898944616317749,-0.06290242075920105,0.10325442254543304,0.024732917547225952,-0.17006230354309082,-0.3267436921596527,-0.364423006772995,0.2612763047218323
HOBBIES_2_012_CA_3_validation,0.026760317385196686,-0.18906915187835693,0.32170170545578003,0.4197966754436493,0.08646638691425323,0.01914999634027481,0.11172638833522797,0.19266000390052795,0.24459844827651978,0.6235864162445068,0.16744104027748108,0.6303970217704773,0.2321712076663971,0.21164840459823608,-0.006695456802845001,-0.06931311637163162,-0.03211545944213867,-0.22401851415634155,-0.17251643538475037,0.08838506042957306,0.3398001492023468,0.05887245014309883,0.09638014435768127,0.18439841270446777,0.1351507604122162,0.10108207166194916,0.008605200797319412,0.3201306462287903
HOBBIES_2_013_CA_3_validation,0.010598883032798767,-0.04238408803939819,0.006757199764251709,0.03959555737674236,0.1184968538582325,0.13449614122509956,0.2751390114426613,0.5398350208997726,0.40892019867897034,-0.027704961597919464,0.3439563810825348,0.010119371116161346,0.5458616763353348,0.20387671887874603,0.25614257901906967,0.08738422952592373,0.10123785585165024,0.11358500272035599,0.029396317899227142,0.030875511467456818,-0.05721796676516533,-0.069638941437006,0.0244588740170002,-0.04804655537009239,-0.01526552438735962,0.17569060251116753,0.07718421332538128,0.12161288782954216
HOBBIES_2_014_CA_3_validation,0.1513754203915596,0.17477834597229958,0.19488472491502762,0.2842378057539463,0.017133555375039577,0.07242484949529171,0.220931489020586,0.13346103951334953,0.23068025708198547,-0.03186019603163004,0.26606617495417595,0.12902216985821724,0.394754521548748,0.20071225240826607,0.31976237893104553,0.15186360105872154,0.41457559913396835,0.4511250928044319,0.05894704721868038,0.042084609158337116,0.031675263307988644,0.21166563034057617,-0.03696246538311243,-0.10653244331479073,-0.2628600224852562,-0.20446505397558212,0.040897889994084835,0.03691097255796194
HOBBIES_2_015_CA_3_validation,0.042781027033925056,0.04169823881238699,-0.06891429796814919,-0.007108893245458603,-0.11097710207104683,-0.026868145912885666,-0.3674943745136261,-0.10003487393260002,-0.27416570484638214,-0.23326295614242554,-0.00948231853544712,-0.18122446909546852,0.2670690715312958,0.3884012997150421,0.027189558371901512,-0.17512215301394463,0.18687589466571808,0.06850035488605499,0.09877651557326317,0.07847717218101025,-0.12696288898587227,-0.04906468838453293,0.05392749421298504,0.43408168852329254,0.3225942403078079,-0.04150950908660889,0.18967491388320923,-0.05898556485772133
HOBBIES_2_016_CA_3_validation,0.1344546377658844,0.2537906728684902,0.3872781917452812,0.10852089896798134,0.5521828234195709,0.43646901845932007,0.39239153265953064,0.4355008825659752,0.05371759086847305,0.37828297168016434,0.25523166358470917,0.34673020616173744,0.032772231847047806,0.29947004467248917,0.2809712067246437,0.5060509890317917,0.08145004510879517,-0.10451298952102661,-0.20819589495658875,-0.09776469692587852,0.09261677786707878,-0.009945545345544815,0.0002960003912448883,0.15944700874388218,0.07342631183564663,0.21165047585964203,-0.05499766021966934,0.11062170378863811
HOBBIES_2_017_CA_3_validation,2.4775005877017975,0.7715211063623428,0.5075251869857311,0.6817840598523617,0.303686885163188,0.4317378345876932,0.4594797268509865,1.378181353211403,0.8022166974842548,0.5419028922915459,0.1626622024923563,0.9731554985046387,0.22143475245684385,0.5929263308644295,0.7072234712541103,0.11119017843157053,0.2841252274811268,0.27028349228203297,0.34407561644911766,0.07181449793279171,0.5108421854674816,-0.25391969829797745,0.022567100822925568,0.35212679766118526,0.29860004782676697,0.6137864291667938,0.03722419962286949,-0.4637346602976322
HOBBIES_2_018_CA_3_validation,0.22183319181203842,-0.027897939085960388,-0.15460334345698357,0.008337459526956081,-0.17557717859745026,-0.23152631148695946,-0.1476626805961132,0.0744171217083931,0.11781879514455795,0.31594814732670784,0.11302398517727852,0.22553550451993942,0.40853311121463776,0.33259402960538864,0.0068117836490273476,0.051682219840586185,0.013697756454348564,0.09829978458583355,-0.15174923837184906,0.07027700170874596,-0.07788562774658203,0.040422809310257435,-0.2561749219894409,-0.3435089886188507,-0.04947543144226074,0.0980744594708085,-0.020435526967048645,0.21639995090663433
HOBBIES_2_019_CA_3_validation,-0.07996664382517338,-0.1980685442686081,-0.17687402665615082,-0.17137445509433746,-0.14196804724633694,-0.26860229671001434,-0.23164093494415283,-0.14517397619783878,-0.1360225398093462,0.008993595838546753,0.0212008785456419,0.41605886071920395,0.002266140654683113,-0.07003613747656345,-0.008884212002158165,-0.0629612896591425,-0.19312508404254913,-0.09120034985244274,-0.14178753830492496,-0.10193602181971073,-0.11886677704751492,-0.048649897798895836,-0.08845065720379353,-0.1280644442886114,-0.07159956730902195,-0.01801355741918087,0.02916102297604084,-0.10383495129644871
HOBBIES_2_020_CA_3_validation,0.15313227474689484,0.09433963894844055,0.24675202369689941,0.04606597125530243,0.018320098519325256,0.14968061447143555,0.8390894532203674,0.7615301609039307,0.1430361121892929,-0.029629558324813843,0.3570771813392639,0.8609240055084229,-0.061121150851249695,-0.03347420692443848,-0.047808095812797546,0.09121771901845932,0.34988051652908325,0.9219961166381836,0.8029890060424805,0.362294465303421,0.448774516582489,0.31222522258758545,0.7930462956428528,0.39675864577293396,0.004311874508857727,-0.003686577081680298,0.06692468374967575,0.23131290078163147
HOBBIES_2_021_CA_3_validation,0.7490357011556625,0.22323189675807953,-0.014453351497650146,0.08886806108057499,-0.1200711652636528,-0.1902894750237465,0.3463449105620384,0.3919549584388733,0.5728100091218948,0.38038618862628937,0.2585337460041046,0.282050259411335,0.0734812393784523,0.36406874656677246,0.35331156849861145,0.11343401670455933,-0.033226389437913895,0.18061452358961105,0.15700320526957512,0.522283136844635,0.732569620013237,0.7301043570041656,0.07395752146840096,0.08241316303610802,0.12967899441719055,0.21410174667835236,0.12198780477046967,-0.11233900487422943
HOBBIES_2_022_CA_3_validation,0.3135356903076172,-0.24780011177062988,0.20302483439445496,0.19771593809127808,0.42885565757751465,0.40910160541534424,0.37668704986572266,0.2394869327545166,-0.16134977340698242,0.6148108243942261,0.05077004432678223,0.462215781211853,0.10969273746013641,0.2010677456855774,0.03677403926849365,0.19197571277618408,0.6497044563293457,0.2879277765750885,-0.20569810271263123,-0.08035951852798462,0.15852822363376617,-0.14609286189079285,0.10594308376312256,0.532436728477478,0.6169756650924683,0.5062342882156372,0.1440921127796173,0.18892309069633484
