id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_2_001_CA_3_validation,-0.05393415689468384,-0.061894699931144714,-0.19094553589820862,-0.2340729534626007,-0.04434068500995636,0.06857455521821976,0.11622045934200287,0.08584455400705338,0.029270395636558533,0.10588549822568893,0.19265586137771606,0.24376025795936584,0.07740426063537598,-0.04568234086036682,-0.005093395709991455,0.03342445194721222,0.1257089376449585,0.22529509663581848,0.2594088613986969,0.2422095239162445,0.09777486324310303,-0.016083285212516785,0.03759779781103134,0.08610378950834274,0.03859753906726837,0.09481963515281677,0.18377187848091125,0.25281161069869995
HOBBIES_2_002_CA_3_validation,0.11646147072315216,-0.007987618446350098,-0.042495742440223694,0.065276138484478,0.11346928775310516,0.11589108407497406,0.012399360537528992,-0.011033952236175537,0.1242898553609848,0.17887631058692932,0.1889375001192093,0.2927998900413513,-0.007995709776878357,-0.07737086713314056,0.10067559778690338,0.21725957095623016,0.20645448565483093,0.12965258955955505,0.1240093931555748,0.24186937510967255,0.3473026156425476,0.3064253330230713,0.22810810804367065,0.12780818343162537,0.22668150067329407,0.39935773611068726,0.4659808874130249,0.46654146909713745
HOBBIES_2_003_CA_3_validation,1.6619103252887726,1.008207529783249,1.3752425909042358,1.01943901181221,0.5414569228887558,0.3749851658940315,-0.10378950834274292,-0.2153453826904297,0.4177399203181267,0.5536054819822311,0.749017633497715,1.1824027299880981,0.6736931353807449,0.5599600896239281,0.5040927603840828,0.5725926905870438,0.5480126366019249,0.7182402163743973,0.7930537611246109,0.6848948895931244,0.5573794543743134,0.4502953737974167,0.42705265432596207,0.6658106744289398,0.6991689875721931,0.515426829457283,0.4198004752397537,0.4489603862166405
HOBBIES_2_004_CA_3_validation,0.08908409625291824,-0.070473812520504,0.26684506237506866,0.6704398691654205,0.3761025667190552,0.40221601724624634,0.2582802549004555,0.18359331786632538,0.26953330636024475,0.15040266886353493,0.16534699872136116,0.16677356511354446,0.05828207731246948,0.07968487590551376,0.23656634241342545,0.42236660420894623,0.36905935406684875,0.1899508237838745,0.11516496911644936,0.05623821169137955,0.02753627300262451,0.032868728041648865,0.02257351577281952,0.10050757974386215,0.0550500825047493,0.04480598866939545,-0.01224750280380249,-0.0599890798330307
HOBBIES_2_005_CA_3_validation,0.010085925459861755,-0.017978765070438385,0.016066886484622955,0.2513042986392975,0.3448537290096283,0.38395383954048157,0.07881631702184677,0.0016372650861740112,0.23867547512054443,0.5110690593719482,0.8347887992858887,0.20096170902252197,0.039607737213373184,0.09120066463947296,0.16795536875724792,0.203940749168396,0.216515451669693,0.20405802130699158,0.11632075905799866,0.12182195484638214,0.18113067746162415,0.2533694803714752,0.3560768961906433,0.29533544182777405,0.11315273493528366,0.12470608949661255,0.14538586139678955,0.23285642266273499
HOBBIES_2_006_CA_3_validation,0.8495616316795349,0.4564335197210312,0.2636023163795471,0.19397196918725967,0.1317577175796032,0.07715645246207714,-0.014835990965366364,0.02588145062327385,0.15049174055457115,0.3587295860052109,0.35690776258707047,0.41451287269592285,0.3073365390300751,0.2485511675477028,0.085087850689888,0.030742473900318146,0.09557823836803436,0.26214730739593506,0.34399377554655075,0.3396095484495163,0.23232746869325638,0.13607454299926758,0.1296180859208107,0.2461930364370346,0.25096718966960907,0.11569230258464813,0.03254392370581627,0.06587800942361355
HOBBIES_2_007_CA_3_validation,-0.2974128909409046,-0.11247340589761734,0.3981446251273155,0.21759645268321037,0.17519273981451988,-0.011847350746393204,0.13340945541858673,0.3334222510457039,0.5445678569376469,0.44660714641213417,0.6483306214213371,0.5212362930178642,-0.06339927390217781,0.05781632289290428,0.16004221513867378,0.4678957723081112,0.7567758187651634,0.6740127727389336,0.45907143875956535,0.38934778422117233,0.35914822295308113,0.2995059862732887,0.1838193777948618,0.11489339545369148,0.045958612114191055,0.015877772122621536,0.0820464938879013,-0.10467236861586571
HOBBIES_2_008_CA_3_validation,-0.011456441134214401,0.1460244096815586,0.3300967365503311,0.31797198951244354,0.32587994635105133,0.2547657787799835,0.1756390929222107,0.2186480015516281,0.1573675386607647,0.02750016376376152,0.06371568515896797,0.11572643369436264,0.0707177147269249,0.04102030210196972,0.04398855194449425,0.1175016313791275,0.10625489428639412,0.087358508259058,0.12278223037719727,0.19798348098993301,0.24982769787311554,0.17374717444181442,0.11572282388806343,0.002294674515724182,0.18816950172185898,0.27182064950466156,0.2465360462665558,0.2728753387928009
HOBBIES_2_009_CA_3_validation,-0.030102867633104324,0.22672635689377785,0.12009899318218231,-0.12020698562264442,-0.10273061692714691,-0.037790581583976746,-0.028193537145853043,-0.16098320111632347,-0.25394031777977943,-0.10766832903027534,0.26889795809984207,-0.004432216286659241,0.059100598096847534,-0.12900198251008987,-0.07392003759741783,0.2233336642384529,0.27183128893375397,0.19916759803891182,0.15252602845430374,0.04028429836034775,0.13023688830435276,0.10843339562416077,-0.05113949999213219,-0.08377283066511154,-0.07038012519478798,0.04720238596200943,0.09763586148619652,0.12035899981856346
HOBBIES_2_010_CA_3_validation,0.2424267679452896,0.0939500704407692,0.04629305563867092,-0.02397516556084156,-0.0982983224093914,-0.037980224937200546,0.21473295986652374,0.29209812730550766,0.19440118968486786,0.04986531659960747,0.11822226271033287,0.32277803868055344,0.232069730758667,0.09907058626413345,0.017484446056187153,-0.07904092222452164,-0.07408242300152779,-0.0413634292781353,-0.02749493345618248,-0.0336817167699337,-0.1035168394446373,-0.10010804235935211,-0.02702648565173149,0.04959557019174099,0.03501511551439762,0.019848480820655823,0.005424929782748222,0.0698093231767416
