id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_2_001_CA_3_validation,0.09199134260416031,-0.06642677634954453,-0.12967225909233093,-0.11190072447061539,0.043059855699539185,0.21943238377571106,0.28007620573043823,0.11645717918872833,0.23838862776756287,0.16239917278289795,-0.27185118198394775,-0.22015735507011414,-0.08200301975011826,-0.12173756211996078,-0.1824372112751007,0.045359574258327484,0.01528814435005188,-0.10085145384073257,-0.14636793732643127,0.07993251085281372,0.42536190152168274,0.38590100407600403,0.19782525300979614,0.17263725399971008,0.2799447178840637,0.1636742204427719,0.041003093123435974,-0.09719005972146988
HOBBIES_2_002_CA_3_validation,-0.006646588444709778,-0.1604224443435669,-0.2992062568664551,-0.2305891513824463,-0.17643523216247559,-0.14733973145484924,-0.22385859489440918,-0.15773066878318787,-0.19022813439369202,-0.19876697659492493,-0.2365151345729828,-0.1032094955444336,-0.12345761060714722,0.1513219028711319,0.17561018466949463,0.05108325183391571,-0.0690481960773468,-0.08438834547996521,-0.11536237597465515,0.06691750884056091,-0.05160020291805267,0.061177343130111694,0.14484964311122894,0.1418331265449524,0.18843182921409607,0.0847577378153801,-0.01174253225326538,-0.0852518379688263
HOBBIES_2_003_CA_3_validation,1.9402304887771606,1.4023846089839935,1.193840429186821,0.9328674376010895,0.9774985909461975,1.3014537692070007,1.4187730848789215,1.0646783858537674,0.8589223101735115,0.8172309249639511,0.7312867641448975,0.8326083421707153,1.3954810798168182,0.7433521896600723,0.8068485110998154,0.7735768258571625,0.26797929033637047,0.01648543030023575,0.2593540772795677,0.4823044091463089,0.5115887075662613,0.23516014590859413,0.3065713681280613,0.05741755664348602,-0.09880269318819046,0.2754689007997513,0.3566547855734825,0.3712494485080242
HOBBIES_2_004_CA_3_validation,0.3016108050942421,0.08561091497540474,0.11260570585727692,0.2501589059829712,0.6042545735836029,0.744644433259964,0.488752081990242,0.2355288863182068,0.3075866997241974,0.26859576255083084,0.0270964577794075,0.26342229545116425,0.30319221317768097,0.2415938526391983,-0.02761673927307129,0.10522507131099701,0.14602777361869812,0.16380618140101433,0.36061522364616394,0.4611590802669525,0.2921897917985916,0.09982576221227646,-0.10004628449678421,-0.16409005969762802,-0.03271005302667618,0.12273241952061653,0.2005624920129776,-0.13920193165540695
HOBBIES_2_005_CA_3_validation,0.14514093101024628,0.09019704163074493,0.14308056235313416,0.41480666399002075,0.3527151942253113,0.2639928460121155,0.05653167515993118,0.027581393718719482,0.012863531708717346,-0.032951951026916504,-0.0024748072028160095,0.03341016173362732,0.040271494537591934,0.011577975004911423,0.0506167933344841,0.0754939541220665,0.1258700042963028,0.2568262815475464,0.34570246934890747,0.47064638137817383,0.1015544980764389,0.0359373614192009,-0.020998604595661163,-0.00870908796787262,0.029222019016742706,0.009586680680513382,-0.00824824720621109,0.0021202117204666138
HOBBIES_2_006_CA_3_validation,0.6901137828826904,0.4295528680086136,0.20917852967977524,0.25547417253255844,0.1588726043701172,0.010151322931051254,-0.05828090384602547,-0.11942771449685097,-0.14599519595503807,-0.12257504090666771,-0.12641196325421333,-0.005531877279281616,0.15889039635658264,0.3807871788740158,0.3572755604982376,0.27022697031497955,0.28777867555618286,0.38811327517032623,0.5521643757820129,0.7172827273607254,0.0900261327624321,0.07955997437238693,0.12424428015947342,0.13009688258171082,0.03714972361922264,0.014690961688756943,0.009386222809553146,0.20716094970703125
HOBBIES_2_007_CA_3_validation,0.43060310930013657,0.23565180972218513,0.14881782419979572,0.3633788712322712,0.3770621605217457,0.1613067425787449,0.20020700432360172,0.30549971759319305,0.2083672396838665,0.49117714539170265,0.7072392404079437,0.931704193353653,0.7973716557025909,0.4885775148868561,0.8601550608873367,0.5085477344691753,0.34795067086815834,0.44377362728118896,0.4837542325258255,0.5180267281830311,0.7810488045215607,0.4068475216627121,-0.05334752798080444,-0.07669340819120407,-0.05572818964719772,0.2245688047260046,0.4092370346188545,0.4158185385167599
HOBBIES_2_008_CA_3_validation,0.17774540930986404,0.3494587317109108,0.42749932408332825,0.3637084811925888,0.28765855729579926,0.19564519822597504,-0.07423004508018494,-0.13504493236541748,-0.10942545533180237,-0.15946928411722183,-0.17507605254650116,-0.20098493993282318,-0.08053790777921677,-0.0033851712942123413,0.24614372849464417,0.3972427099943161,0.09142710641026497,0.0445309616625309,0.07486514747142792,0.25331631302833557,0.3065869063138962,0.3796682506799698,0.2554771676659584,0.13025711104273796,0.2834450751543045,0.043516941368579865,-0.08426586538553238,0.15458877012133598
HOBBIES_2_009_CA_3_validation,-0.015794020146131516,0.27156903594732285,0.391216479241848,0.22263161279261112,0.5324062183499336,0.4128001146018505,-0.03737661615014076,0.06445002928376198,0.19277716800570488,0.11672353371977806,-0.010633684694766998,0.21832430362701416,0.6341428086161613,0.31674735993146896,0.3589973486959934,0.3627011440694332,0.06674553081393242,0.017205029726028442,-0.193190798163414,-0.6323389559984207,-0.2451752945780754,-0.10799089819192886,-0.027369830757379532,0.1289796195924282,0.10001387447118759,0.8450130522251129,1.4278023540973663,1.054682806134224
HOBBIES_2_010_CA_3_validation,0.40296220779418945,0.2833416759967804,0.20440050959587097,0.13035495579242706,0.09465710073709488,-0.013748634606599808,0.0069156792014837265,-0.00827246904373169,-0.004689300432801247,0.22967979311943054,0.43440181016921997,0.16811877116560936,0.238301083445549,0.09224461019039154,0.16934598237276077,0.3339482545852661,0.16942734271287918,-0.022993482649326324,-0.05730609968304634,0.11952994018793106,0.3280767649412155,0.39582686126232147,0.17178690433502197,-0.0127114187926054,0.05618150532245636,-0.08199118450284004,-0.10697779431939125,0.04306161403656006
